5.3477201e+02 -5.4646497e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.8094270e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0362442e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.4520204e+01 1.4497136e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.0290901e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-6.5952382e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.6318241e+02 6.0781421e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.8216359e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.2170695e+02 3.6515972e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
