7.004752929643998094e-02 6.963298984793527779e+01 6.974971871774822141e-01
7.025071338302280033e-02 7.101993043086081059e+01 6.975687908247915070e-01
7.125265617679032992e-02 7.031303099586216376e+01 6.979221733447745768e-01
7.170431186432391080e-02 7.083967619444207742e+01 6.980816288065192499e-01
7.186554703225089824e-02 6.881087672838341973e+01 6.981385760556843012e-01
7.240413469549134007e-02 7.049970399617735950e+01 6.983288923653176994e-01
7.241793364978299508e-02 7.131164769488276534e+01 6.983337702193734842e-01
7.254233801818221750e-02 7.009519743772254685e+01 6.983777506048365336e-01
7.430711590830374469e-02 7.020198312735844581e+01 6.990024489549695463e-01
7.450402537067635222e-02 7.052390604116060047e+01 6.990722439559359236e-01
7.463190695390520268e-02 6.989343220257447342e+01 6.991175818400789943e-01
7.494351655489950303e-02 6.856499186002432111e+01 6.992280897276736962e-01
7.502707204497927052e-02 6.915181699721421182e+01 6.992577294118734743e-01
7.590394059628358114e-02 6.948970153260091820e+01 6.995689835787641808e-01
7.632303534059459160e-02 7.011922635692127415e+01 6.997178762136543329e-01
7.658431866871429072e-02 6.961003858005034317e+01 6.998107455216626693e-01
7.660005549576398565e-02 6.977505471940602888e+01 6.998163399908042814e-01
7.663690056260974437e-02 6.986206817519448009e+01 6.998294389403808546e-01
7.677489023518857536e-02 7.043469014341630441e+01 6.998785020354840736e-01
7.679923990761161612e-02 7.125384761898595798e+01 6.998871606628312980e-01
7.687070645351501419e-02 7.069739943696697537e+01 6.999125754683614975e-01
7.712548608884950418e-02 7.047129769042631153e+01 7.000031996878242069e-01
7.724575418828294460e-02 7.054409528092102732e+01 7.000459894477610856e-01
7.748765171510774152e-02 7.108651108859214673e+01 7.001320743241931099e-01
7.842940256727226611e-02 7.045044254812218298e+01 7.004674856861781151e-01
7.930533257232830202e-02 6.950349773160426992e+01 7.007798362884416488e-01
7.953501174673283103e-02 6.917362175858174567e+01 7.008617991838342887e-01
7.976863254826094263e-02 7.121566527209280650e+01 7.009451946296357816e-01
7.989216519428521401e-02 7.057341230923053388e+01 7.009893025642623954e-01
7.992318922953578486e-02 7.102820584793597902e+01 7.010003809970238864e-01
7.993506698184638104e-02 7.031834373851893361e+01 7.010046225687268651e-01
8.035692429780794122e-02 7.046925518362573371e+01 7.011553126123398760e-01
8.036245939828323692e-02 7.099941987507845909e+01 7.011572903515225219e-01
8.074311554819058045e-02 6.924677845567590850e+01 7.012933373145965321e-01
