7.241793364978299508e-02 6.973366341897283860e+01 6.983337702193735730e+00
7.679923990761161612e-02 6.826194881667400693e+01 6.998871606628313202e+00
7.687070645351501419e-02 6.883409574973570955e+01 6.999125754683615419e+00
7.748765171510774152e-02 7.084716262959523192e+01 7.001320743241930877e+00
8.036245939828323692e-02 5.556685208299950318e+01 7.011572903515226329e+00
8.354315650784749359e-02 6.318730905680946108e+01 7.022962093497625347e+00
8.377430048038791988e-02 7.391519459584638696e+01 7.023791644847661608e+00
8.529656527982498737e-02 7.606727265579115738e+01 7.029261284139460386e+00
8.553793642985474399e-02 6.925562124972955758e+01 7.030129572336858423e+00
8.687158441659570407e-02 7.003014375605268071e+01 7.034932152592145549e+00
8.894734479618082723e-02 6.546290282504877212e+01 7.042424076556315526e+00
9.080198492427316026e-02 8.268858188259362407e+01 7.049135357449745953e+00
9.212998611666733950e-02 7.215435188366467401e+01 7.053951023538598264e+00
9.363603870734094059e-02 7.830834633565514480e+01 7.059422547701682760e+00
9.467142302436637458e-02 6.813456106924077460e+01 7.063190408507719731e+00
9.531409610710728231e-02 7.043869613222761927e+01 7.065531731529112847e+00
9.742088743945465090e-02 6.931634843031734761e+01 7.073220813031046106e+00
1.006221626024104143e-01 6.743939280508031686e+01 7.084944934745582401e+00
1.021575311718816437e-01 8.304086500335509413e+01 7.090585298882029264e+00
1.032091390566309830e-01 8.112783899866488468e+01 7.094454991925463361e+00
1.047887624946874929e-01 6.271305726901736222e+01 7.100277570412953487e+00
1.048055481128571387e-01 7.129339725182136078e+01 7.100339506935677392e+00
1.056697797326908717e-01 7.360690929396851345e+01 7.103530210429821246e+00
1.061441104301699134e-01 7.512125881115846937e+01 7.105282929081361054e+00
1.086635532187263387e-01 7.900391021515008561e+01 7.114610573669131632e+00
1.111489655751189964e-01 6.820599795687058986e+01 7.123841813837912262e+00
1.129388742967338821e-01 7.669352560498393245e+01 7.130508024688386293e+00
1.135628323274615603e-01 7.140169022599221194e+01 7.132835428413897283e+00
1.149135243989503063e-01 7.298186557386696904e+01 7.137879930798138872e+00
1.162878337237958082e-01 6.332496999137052285e+01 7.143021528197007086e+00
1.165011217455642623e-01 6.464070829206140445e+01 7.143820289822213176e+00
1.172351845089225630e-01 7.055716314885449947e+01 7.146570997919788226e+00
1.172978628046894567e-01 7.167492058350933348e+01 7.146805986904823271e+00
1.173087256423317459e-01 8.650598556548716545e+01 7.146846714974113723e+00
1.174328221933780281e-01 8.267663299788621600e+01 7.147312030269103111e+00
1.184355513322390419e-01 6.704683301549431462e+01 7.151074566628071949e+00
1.188750362605714983e-01 6.866155361314457650e+01 7.152725147231132397e+00
1.205429282214081077e-01 6.344975525462672294e+01 7.158997608768892462e+00
1.235347536432540583e-01 6.522691534377813127e+01 7.170282036264699066e+00
1.288942085391491243e-01 6.401593480871997599e+01 7.190602521066075781e+00
1.288989298907625702e-01 7.139344735729426361e+01 7.190620482062735519e+00
1.290863853341597256e-01 6.242552924663538505e+01 7.191333686429016048e+00
1.292378214778109324e-01 6.789096166663466647e+01 7.191909970870203672e+00
1.311105302855366528e-01 7.317796984410176719e+01 7.199045449098271376e+00
1.319646688772289078e-01 6.747418052610288441e+01 7.202305427436279217e+00
1.324321807696910991e-01 6.579446252601603362e+01 7.204091232273334811e+00
1.348973694734818540e-01 6.490323766671453143e+01 7.213524839504597885e+00
1.363917179856408701e-01 8.090872992630207250e+01 7.219257263986026629e+00
1.367507851498375171e-01 8.456799786570724109e+01 7.220636239772133536e+00
1.370979130936886836e-01 6.770893297066426442e+01 7.221969941602221610e+00
1.380533150828395783e-01 7.072354631300787275e+01 7.225643628999804946e+00
1.418888213107056817e-01 6.376242705193893556e+01 7.240435105834471585e+00
1.420055153196089215e-01 7.717036679965160317e+01 7.240886217435235750e+00
1.453883472671850807e-01 7.399129070224118720e+01 7.253991298250513253e+00
1.471589964801669481e-01 8.053222082109424207e+01 7.260872240238450459e+00
